"Number","day","ris_total","bts_total","age","gender","education","nation","week","ris_between","ris_within","bts_between","bts_within","ris_between_c","bts_between_c","ris_within_lag1","bts_within_lag1","ris_total_lag1","bts_total_lag1"
"R2",6,5,13,21,1,1,0,1,5.42857142857143,-0.428571428571429,13.2142857142857,-0.214285714285714,-0.804677317791578,2.32855416700005,-0.428571428571429,-0.214285714285714,5,13
"R2",7,7,14,21,1,1,0,1,5.42857142857143,1.57142857142857,13.2142857142857,0.785714285714286,-0.804677317791578,2.32855416700005,-0.428571428571429,-0.214285714285714,5,13
"R2",8,5,14,21,1,1,0,2,5.42857142857143,-0.428571428571429,13.2142857142857,0.785714285714286,-0.804677317791578,2.32855416700005,1.57142857142857,0.785714285714286,7,14
"R2",9,5,14,21,1,1,0,2,5.42857142857143,-0.428571428571429,13.2142857142857,0.785714285714286,-0.804677317791578,2.32855416700005,-0.428571428571429,0.785714285714286,5,14
"R2",10,5,13,21,1,1,0,2,5.42857142857143,-0.428571428571429,13.2142857142857,-0.214285714285714,-0.804677317791578,2.32855416700005,-0.428571428571429,0.785714285714286,5,14
"R2",11,5,13,21,1,1,0,2,5.42857142857143,-0.428571428571429,13.2142857142857,-0.214285714285714,-0.804677317791578,2.32855416700005,-0.428571428571429,-0.214285714285714,5,13
"R2",12,5,13,21,1,1,0,2,5.42857142857143,-0.428571428571429,13.2142857142857,-0.214285714285714,-0.804677317791578,2.32855416700005,-0.428571428571429,-0.214285714285714,5,13
"R2",13,5,14,21,1,1,0,2,5.42857142857143,-0.428571428571429,13.2142857142857,0.785714285714286,-0.804677317791578,2.32855416700005,-0.428571428571429,-0.214285714285714,5,13
"R2",14,5,15,21,1,1,0,2,5.42857142857143,-0.428571428571429,13.2142857142857,1.78571428571429,-0.804677317791578,2.32855416700005,-0.428571428571429,0.785714285714286,5,14
"R20",1,7,13,24,1,3,0,1,3,4,11.9285714285714,1.07142857142857,-3.23324874636301,1.04283988128577,NA,NA,NA,NA
"R20",2,2,12,24,1,3,0,1,3,-1,11.9285714285714,0.0714285714285712,-3.23324874636301,1.04283988128577,4,1.07142857142857,7,13
"R20",3,4,12,24,1,3,0,1,3,1,11.9285714285714,0.0714285714285712,-3.23324874636301,1.04283988128577,-1,0.0714285714285712,2,12
"R20",4,2,12,24,1,3,0,1,3,-1,11.9285714285714,0.0714285714285712,-3.23324874636301,1.04283988128577,1,0.0714285714285712,4,12
"R20",5,5,12,24,1,3,0,1,3,2,11.9285714285714,0.0714285714285712,-3.23324874636301,1.04283988128577,-1,0.0714285714285712,2,12
"R20",6,2,12,24,1,3,0,1,3,-1,11.9285714285714,0.0714285714285712,-3.23324874636301,1.04283988128577,2,0.0714285714285712,5,12
"R20",7,2,12,24,1,3,0,1,3,-1,11.9285714285714,0.0714285714285712,-3.23324874636301,1.04283988128577,-1,0.0714285714285712,2,12
"R20",8,2,12,24,1,3,0,2,3,-1,11.9285714285714,0.0714285714285712,-3.23324874636301,1.04283988128577,-1,0.0714285714285712,2,12
"R20",9,2,11,24,1,3,0,2,3,-1,11.9285714285714,-0.928571428571429,-3.23324874636301,1.04283988128577,-1,0.0714285714285712,2,12
"R20",10,2,11,24,1,3,0,2,3,-1,11.9285714285714,-0.928571428571429,-3.23324874636301,1.04283988128577,-1,-0.928571428571429,2,11
"R20",11,6,12,24,1,3,0,2,3,3,11.9285714285714,0.0714285714285712,-3.23324874636301,1.04283988128577,-1,-0.928571428571429,2,11
"R20",12,2,12,24,1,3,0,2,3,-1,11.9285714285714,0.0714285714285712,-3.23324874636301,1.04283988128577,3,0.0714285714285712,6,12
"R20",13,2,13,24,1,3,0,2,3,-1,11.9285714285714,1.07142857142857,-3.23324874636301,1.04283988128577,-1,0.0714285714285712,2,12
"R20",14,2,11,24,1,3,0,2,3,-1,11.9285714285714,-0.928571428571429,-3.23324874636301,1.04283988128577,-1,1.07142857142857,2,13
"R21",1,8,8,22,1,2,0,1,4.46153846153846,3.53846153846154,9,-1,-1.77171028482454,-1.88573154728566,NA,NA,NA,NA
"R21",2,8,12,22,1,2,0,1,4.46153846153846,3.53846153846154,9,3,-1.77171028482454,-1.88573154728566,3.53846153846154,-1,8,8
"R21",3,4,9,22,1,2,0,1,4.46153846153846,-0.461538461538462,9,0,-1.77171028482454,-1.88573154728566,3.53846153846154,3,8,12
"R21",4,6,9,22,1,2,0,1,4.46153846153846,1.53846153846154,9,0,-1.77171028482454,-1.88573154728566,-0.461538461538462,0,4,9
"R21",5,4,11,22,1,2,0,1,4.46153846153846,-0.461538461538462,9,2,-1.77171028482454,-1.88573154728566,1.53846153846154,0,6,9
"R21",6,2,10,22,1,2,0,1,4.46153846153846,-2.46153846153846,9,1,-1.77171028482454,-1.88573154728566,-0.461538461538462,2,4,11
"R21",7,2,5,22,1,2,0,1,4.46153846153846,-2.46153846153846,9,-4,-1.77171028482454,-1.88573154728566,-2.46153846153846,1,2,10
"R21",9,2,5,22,1,2,0,2,4.46153846153846,-2.46153846153846,9,-4,-1.77171028482454,-1.88573154728566,NA,NA,NA,NA
"R21",10,2,9,22,1,2,0,2,4.46153846153846,-2.46153846153846,9,0,-1.77171028482454,-1.88573154728566,-2.46153846153846,-4,2,5
"R21",11,2,11,22,1,2,0,2,4.46153846153846,-2.46153846153846,9,2,-1.77171028482454,-1.88573154728566,-2.46153846153846,0,2,9
"R21",12,8,12,22,1,2,0,2,4.46153846153846,3.53846153846154,9,3,-1.77171028482454,-1.88573154728566,-2.46153846153846,2,2,11
"R21",13,2,4,22,1,2,0,2,4.46153846153846,-2.46153846153846,9,-5,-1.77171028482454,-1.88573154728566,3.53846153846154,3,8,12
"R21",14,8,12,22,1,2,0,2,4.46153846153846,3.53846153846154,9,3,-1.77171028482454,-1.88573154728566,-2.46153846153846,-5,2,4
"R22",1,12,4,25,1,3,0,1,8.53846153846154,3.46153846153846,7.53846153846154,-3.53846153846154,2.30521279209853,-3.34727000882412,NA,NA,NA,NA
"R22",2,10,11,25,1,3,0,1,8.53846153846154,1.46153846153846,7.53846153846154,3.46153846153846,2.30521279209853,-3.34727000882412,3.46153846153846,-3.53846153846154,12,4
"R22",3,8,6,25,1,3,0,1,8.53846153846154,-0.538461538461538,7.53846153846154,-1.53846153846154,2.30521279209853,-3.34727000882412,1.46153846153846,3.46153846153846,10,11
"R22",4,10,6,25,1,3,0,1,8.53846153846154,1.46153846153846,7.53846153846154,-1.53846153846154,2.30521279209853,-3.34727000882412,-0.538461538461538,-1.53846153846154,8,6
"R22",5,2,10,25,1,3,0,1,8.53846153846154,-6.53846153846154,7.53846153846154,2.46153846153846,2.30521279209853,-3.34727000882412,1.46153846153846,-1.53846153846154,10,6
"R22",6,10,6,25,1,3,0,1,8.53846153846154,1.46153846153846,7.53846153846154,-1.53846153846154,2.30521279209853,-3.34727000882412,-6.53846153846154,2.46153846153846,2,10
"R22",7,8,10,25,1,3,0,1,8.53846153846154,-0.538461538461538,7.53846153846154,2.46153846153846,2.30521279209853,-3.34727000882412,1.46153846153846,-1.53846153846154,10,6
"R22",8,10,6,25,1,3,0,2,8.53846153846154,1.46153846153846,7.53846153846154,-1.53846153846154,2.30521279209853,-3.34727000882412,-0.538461538461538,2.46153846153846,8,10
"R22",9,2,9,25,1,3,0,2,8.53846153846154,-6.53846153846154,7.53846153846154,1.46153846153846,2.30521279209853,-3.34727000882412,1.46153846153846,-1.53846153846154,10,6
"R22",10,NA,NA,25,1,3,0,2,8.53846153846154,NA,7.53846153846154,NA,2.30521279209853,-3.34727000882412,-6.53846153846154,1.46153846153846,2,9
"R22",11,7,6,25,1,3,0,2,8.53846153846154,-1.53846153846154,7.53846153846154,-1.53846153846154,2.30521279209853,-3.34727000882412,NA,NA,NA,NA
"R22",12,10,6,25,1,3,0,2,8.53846153846154,1.46153846153846,7.53846153846154,-1.53846153846154,2.30521279209853,-3.34727000882412,-1.53846153846154,-1.53846153846154,7,6
"R22",13,10,11,25,1,3,0,2,8.53846153846154,1.46153846153846,7.53846153846154,3.46153846153846,2.30521279209853,-3.34727000882412,1.46153846153846,-1.53846153846154,10,6
"R22",14,12,7,25,1,3,0,2,8.53846153846154,3.46153846153846,7.53846153846154,-0.538461538461538,2.30521279209853,-3.34727000882412,1.46153846153846,3.46153846153846,10,11
"R3",1,10,9,21,0,2,0,1,10,0,9,0,3.76675125363699,-1.88573154728566,NA,NA,NA,NA
"R5",1,6,7,26,1,3,0,1,5.77777777777778,0.222222222222222,10.5555555555556,-3.55555555555556,-0.455470968585229,-0.330175991730107,NA,NA,NA,NA
"R5",2,NA,NA,26,1,3,0,1,5.77777777777778,NA,10.5555555555556,NA,-0.455470968585229,-0.330175991730107,0.222222222222222,-3.55555555555556,6,7
"R5",3,10,9,26,1,3,0,1,5.77777777777778,4.22222222222222,10.5555555555556,-1.55555555555556,-0.455470968585229,-0.330175991730107,NA,NA,NA,NA
"R5",4,6,13,26,1,3,0,1,5.77777777777778,0.222222222222222,10.5555555555556,2.44444444444444,-0.455470968585229,-0.330175991730107,4.22222222222222,-1.55555555555556,10,9
"R5",5,6,10,26,1,3,0,1,5.77777777777778,0.222222222222222,10.5555555555556,-0.555555555555555,-0.455470968585229,-0.330175991730107,0.222222222222222,2.44444444444444,6,13
"R5",6,NA,NA,26,1,3,0,1,5.77777777777778,NA,10.5555555555556,NA,-0.455470968585229,-0.330175991730107,0.222222222222222,-0.555555555555555,6,10
"R5",7,NA,NA,26,1,3,0,1,5.77777777777778,NA,10.5555555555556,NA,-0.455470968585229,-0.330175991730107,NA,NA,NA,NA
"R5",8,8,10,26,1,3,0,2,5.77777777777778,2.22222222222222,10.5555555555556,-0.555555555555555,-0.455470968585229,-0.330175991730107,NA,NA,NA,NA
"R5",9,2,8,26,1,3,0,2,5.77777777777778,-3.77777777777778,10.5555555555556,-2.55555555555556,-0.455470968585229,-0.330175991730107,2.22222222222222,-0.555555555555555,8,10
"R5",10,6,13,26,1,3,0,2,5.77777777777778,0.222222222222222,10.5555555555556,2.44444444444444,-0.455470968585229,-0.330175991730107,-3.77777777777778,-2.55555555555556,2,8
"R5",11,4,13,26,1,3,0,2,5.77777777777778,-1.77777777777778,10.5555555555556,2.44444444444444,-0.455470968585229,-0.330175991730107,0.222222222222222,2.44444444444444,6,13
"R5",12,NA,NA,26,1,3,0,2,5.77777777777778,NA,10.5555555555556,NA,-0.455470968585229,-0.330175991730107,-1.77777777777778,2.44444444444444,4,13
"R5",14,4,12,26,1,3,0,2,5.77777777777778,-1.77777777777778,10.5555555555556,1.44444444444444,-0.455470968585229,-0.330175991730107,NA,NA,NA,NA
"R6",1,14,18,20,1,2,0,1,9.875,4.125,14.625,3.375,3.64175125363699,3.73926845271434,NA,NA,NA,NA
"R6",2,8,15,20,1,2,0,1,9.875,-1.875,14.625,0.375,3.64175125363699,3.73926845271434,4.125,3.375,14,18
"R6",3,9,15,20,1,2,0,1,9.875,-0.875,14.625,0.375,3.64175125363699,3.73926845271434,-1.875,0.375,8,15
"R6",4,14,16,20,1,2,0,1,9.875,4.125,14.625,1.375,3.64175125363699,3.73926845271434,-0.875,0.375,9,15
"R6",5,10,13,20,1,2,0,1,9.875,0.125,14.625,-1.625,3.64175125363699,3.73926845271434,4.125,1.375,14,16
"R6",8,8,14,20,1,2,0,2,9.875,-1.875,14.625,-0.625,3.64175125363699,3.73926845271434,NA,NA,NA,NA
"R6",9,8,12,20,1,2,0,2,9.875,-1.875,14.625,-2.625,3.64175125363699,3.73926845271434,-1.875,-0.625,8,14
"R6",10,8,14,20,1,2,0,2,9.875,-1.875,14.625,-0.625,3.64175125363699,3.73926845271434,-1.875,-2.625,8,12
"R7",1,12,12,19,0,2,0,1,10,2,12.0833333333333,-0.0833333333333339,3.76675125363699,1.19760178604767,NA,NA,NA,NA
"R7",2,10,12,19,0,2,0,1,10,0,12.0833333333333,-0.0833333333333339,3.76675125363699,1.19760178604767,2,-0.0833333333333339,12,12
"R7",3,10,12,19,0,2,0,1,10,0,12.0833333333333,-0.0833333333333339,3.76675125363699,1.19760178604767,0,-0.0833333333333339,10,12
"R7",4,12,13,19,0,2,0,1,10,2,12.0833333333333,0.916666666666666,3.76675125363699,1.19760178604767,0,-0.0833333333333339,10,12
"R7",5,8,12,19,0,2,0,1,10,-2,12.0833333333333,-0.0833333333333339,3.76675125363699,1.19760178604767,2,0.916666666666666,12,13
"R7",6,NA,NA,19,0,2,0,1,10,NA,12.0833333333333,NA,3.76675125363699,1.19760178604767,-2,-0.0833333333333339,8,12
"R7",7,8,12,19,0,2,0,1,10,-2,12.0833333333333,-0.0833333333333339,3.76675125363699,1.19760178604767,NA,NA,NA,NA
"R7",8,8,12,19,0,2,0,2,10,-2,12.0833333333333,-0.0833333333333339,3.76675125363699,1.19760178604767,-2,-0.0833333333333339,8,12
"R7",9,12,12,19,0,2,0,2,10,2,12.0833333333333,-0.0833333333333339,3.76675125363699,1.19760178604767,-2,-0.0833333333333339,8,12
"R7",10,12,12,19,0,2,0,2,10,2,12.0833333333333,-0.0833333333333339,3.76675125363699,1.19760178604767,2,-0.0833333333333339,12,12
"R7",11,NA,NA,19,0,2,0,2,10,NA,12.0833333333333,NA,3.76675125363699,1.19760178604767,2,-0.0833333333333339,12,12
"R7",12,9,12,19,0,2,0,2,10,-1,12.0833333333333,-0.0833333333333339,3.76675125363699,1.19760178604767,NA,NA,NA,NA
"R7",13,10,12,19,0,2,0,2,10,0,12.0833333333333,-0.0833333333333339,3.76675125363699,1.19760178604767,-1,-0.0833333333333339,9,12
"R7",14,9,12,19,0,2,0,2,10,-1,12.0833333333333,-0.0833333333333339,3.76675125363699,1.19760178604767,0,-0.0833333333333339,10,12
"R8",1,4,5,21,1,1,0,1,2.14285714285714,1.85714285714286,5.85714285714286,-0.857142857142857,-4.09039160350586,-5.02858869014281,NA,NA,NA,NA
"R8",2,2,6,21,1,1,0,1,2.14285714285714,-0.142857142857143,5.85714285714286,0.142857142857143,-4.09039160350586,-5.02858869014281,1.85714285714286,-0.857142857142857,4,5
"R8",3,2,6,21,1,1,0,1,2.14285714285714,-0.142857142857143,5.85714285714286,0.142857142857143,-4.09039160350586,-5.02858869014281,-0.142857142857143,0.142857142857143,2,6
"R8",4,2,5,21,1,1,0,1,2.14285714285714,-0.142857142857143,5.85714285714286,-0.857142857142857,-4.09039160350586,-5.02858869014281,-0.142857142857143,0.142857142857143,2,6
"R8",5,2,7,21,1,1,0,1,2.14285714285714,-0.142857142857143,5.85714285714286,1.14285714285714,-4.09039160350586,-5.02858869014281,-0.142857142857143,-0.857142857142857,2,5
"R8",6,2,6,21,1,1,0,1,2.14285714285714,-0.142857142857143,5.85714285714286,0.142857142857143,-4.09039160350586,-5.02858869014281,-0.142857142857143,1.14285714285714,2,7
"R8",7,2,6,21,1,1,0,1,2.14285714285714,-0.142857142857143,5.85714285714286,0.142857142857143,-4.09039160350586,-5.02858869014281,-0.142857142857143,0.142857142857143,2,6
"R8",8,2,5,21,1,1,0,2,2.14285714285714,-0.142857142857143,5.85714285714286,-0.857142857142857,-4.09039160350586,-5.02858869014281,-0.142857142857143,0.142857142857143,2,6
"R8",9,2,6,21,1,1,0,2,2.14285714285714,-0.142857142857143,5.85714285714286,0.142857142857143,-4.09039160350586,-5.02858869014281,-0.142857142857143,-0.857142857142857,2,5
"R8",10,2,6,21,1,1,0,2,2.14285714285714,-0.142857142857143,5.85714285714286,0.142857142857143,-4.09039160350586,-5.02858869014281,-0.142857142857143,0.142857142857143,2,6
"R8",11,2,6,21,1,1,0,2,2.14285714285714,-0.142857142857143,5.85714285714286,0.142857142857143,-4.09039160350586,-5.02858869014281,-0.142857142857143,0.142857142857143,2,6
"R8",12,2,6,21,1,1,0,2,2.14285714285714,-0.142857142857143,5.85714285714286,0.142857142857143,-4.09039160350586,-5.02858869014281,-0.142857142857143,0.142857142857143,2,6
"R8",13,2,6,21,1,1,0,2,2.14285714285714,-0.142857142857143,5.85714285714286,0.142857142857143,-4.09039160350586,-5.02858869014281,-0.142857142857143,0.142857142857143,2,6
"R8",14,2,6,21,1,1,0,2,2.14285714285714,-0.142857142857143,5.85714285714286,0.142857142857143,-4.09039160350586,-5.02858869014281,-0.142857142857143,0.142857142857143,2,6
"R9",1,12,9,24,1,3,0,1,9.57142857142857,2.42857142857143,8.92857142857143,0.0714285714285712,3.33817982506556,-1.95716011871423,NA,NA,NA,NA
"R9",2,10,9,24,1,3,0,1,9.57142857142857,0.428571428571429,8.92857142857143,0.0714285714285712,3.33817982506556,-1.95716011871423,2.42857142857143,0.0714285714285712,12,9
"R9",3,10,7,24,1,3,0,1,9.57142857142857,0.428571428571429,8.92857142857143,-1.92857142857143,3.33817982506556,-1.95716011871423,0.428571428571429,0.0714285714285712,10,9
"R9",4,10,9,24,1,3,0,1,9.57142857142857,0.428571428571429,8.92857142857143,0.0714285714285712,3.33817982506556,-1.95716011871423,0.428571428571429,-1.92857142857143,10,7
"R9",5,10,7,24,1,3,0,1,9.57142857142857,0.428571428571429,8.92857142857143,-1.92857142857143,3.33817982506556,-1.95716011871423,0.428571428571429,0.0714285714285712,10,9
"R9",6,10,8,24,1,3,0,1,9.57142857142857,0.428571428571429,8.92857142857143,-0.928571428571429,3.33817982506556,-1.95716011871423,0.428571428571429,-1.92857142857143,10,7
"R9",7,10,11,24,1,3,0,1,9.57142857142857,0.428571428571429,8.92857142857143,2.07142857142857,3.33817982506556,-1.95716011871423,0.428571428571429,-0.928571428571429,10,8
"R9",8,8,9,24,1,3,0,2,9.57142857142857,-1.57142857142857,8.92857142857143,0.0714285714285712,3.33817982506556,-1.95716011871423,0.428571428571429,2.07142857142857,10,11
"R9",9,10,9,24,1,3,0,2,9.57142857142857,0.428571428571429,8.92857142857143,0.0714285714285712,3.33817982506556,-1.95716011871423,-1.57142857142857,0.0714285714285712,8,9
"R9",10,2,9,24,1,3,0,2,9.57142857142857,-7.57142857142857,8.92857142857143,0.0714285714285712,3.33817982506556,-1.95716011871423,0.428571428571429,0.0714285714285712,10,9
"R9",11,10,7,24,1,3,0,2,9.57142857142857,0.428571428571429,8.92857142857143,-1.92857142857143,3.33817982506556,-1.95716011871423,-7.57142857142857,0.0714285714285712,2,9
"R9",12,10,13,24,1,3,0,2,9.57142857142857,0.428571428571429,8.92857142857143,4.07142857142857,3.33817982506556,-1.95716011871423,0.428571428571429,-1.92857142857143,10,7
"R9",13,10,9,24,1,3,0,2,9.57142857142857,0.428571428571429,8.92857142857143,0.0714285714285712,3.33817982506556,-1.95716011871423,0.428571428571429,4.07142857142857,10,13
"R9",14,12,9,24,1,3,0,2,9.57142857142857,2.42857142857143,8.92857142857143,0.0714285714285712,3.33817982506556,-1.95716011871423,0.428571428571429,0.0714285714285712,10,9
"S1",1,5,12,22,0,2,0,1,7.92857142857143,-2.92857142857143,14.4285714285714,-2.42857142857143,1.69532268220842,3.54283988128577,NA,NA,NA,NA
"S1",2,10,20,22,0,2,0,1,7.92857142857143,2.07142857142857,14.4285714285714,5.57142857142857,1.69532268220842,3.54283988128577,-2.92857142857143,-2.42857142857143,5,12
"S1",3,11,16,22,0,2,0,1,7.92857142857143,3.07142857142857,14.4285714285714,1.57142857142857,1.69532268220842,3.54283988128577,2.07142857142857,5.57142857142857,10,20
"S1",4,6,11,22,0,2,0,1,7.92857142857143,-1.92857142857143,14.4285714285714,-3.42857142857143,1.69532268220842,3.54283988128577,3.07142857142857,1.57142857142857,11,16
"S1",5,6,11,22,0,2,0,1,7.92857142857143,-1.92857142857143,14.4285714285714,-3.42857142857143,1.69532268220842,3.54283988128577,-1.92857142857143,-3.42857142857143,6,11
"S1",6,6,13,22,0,2,0,1,7.92857142857143,-1.92857142857143,14.4285714285714,-1.42857142857143,1.69532268220842,3.54283988128577,-1.92857142857143,-3.42857142857143,6,11
"S1",7,8,18,22,0,2,0,1,7.92857142857143,0.0714285714285712,14.4285714285714,3.57142857142857,1.69532268220842,3.54283988128577,-1.92857142857143,-1.42857142857143,6,13
"S1",8,6,18,22,0,2,0,2,7.92857142857143,-1.92857142857143,14.4285714285714,3.57142857142857,1.69532268220842,3.54283988128577,0.0714285714285712,3.57142857142857,8,18
"S1",9,6,18,22,0,2,0,2,7.92857142857143,-1.92857142857143,14.4285714285714,3.57142857142857,1.69532268220842,3.54283988128577,-1.92857142857143,3.57142857142857,6,18
"S1",10,6,12,22,0,2,0,2,7.92857142857143,-1.92857142857143,14.4285714285714,-2.42857142857143,1.69532268220842,3.54283988128577,-1.92857142857143,3.57142857142857,6,18
"S1",11,8,16,22,0,2,0,2,7.92857142857143,0.0714285714285712,14.4285714285714,1.57142857142857,1.69532268220842,3.54283988128577,-1.92857142857143,-2.42857142857143,6,12
"S1",12,10,12,22,0,2,0,2,7.92857142857143,2.07142857142857,14.4285714285714,-2.42857142857143,1.69532268220842,3.54283988128577,0.0714285714285712,1.57142857142857,8,16
"S1",13,11,13,22,0,2,0,2,7.92857142857143,3.07142857142857,14.4285714285714,-1.42857142857143,1.69532268220842,3.54283988128577,2.07142857142857,-2.42857142857143,10,12
"S1",14,12,12,22,0,2,0,2,7.92857142857143,4.07142857142857,14.4285714285714,-2.42857142857143,1.69532268220842,3.54283988128577,3.07142857142857,-1.42857142857143,11,13
"S10",1,12,15,23,1,3,0,1,9,3,11.7857142857143,3.21428571428571,2.76675125363699,0.899982738428625,NA,NA,NA,NA
"S10",2,14,12,23,1,3,0,1,9,5,11.7857142857143,0.214285714285714,2.76675125363699,0.899982738428625,3,3.21428571428571,12,15
"S10",3,12,12,23,1,3,0,1,9,3,11.7857142857143,0.214285714285714,2.76675125363699,0.899982738428625,5,0.214285714285714,14,12
"S10",4,8,12,23,1,3,0,1,9,-1,11.7857142857143,0.214285714285714,2.76675125363699,0.899982738428625,3,0.214285714285714,12,12
"S10",5,6,13,23,1,3,0,1,9,-3,11.7857142857143,1.21428571428571,2.76675125363699,0.899982738428625,-1,0.214285714285714,8,12
"S10",6,10,12,23,1,3,0,1,9,1,11.7857142857143,0.214285714285714,2.76675125363699,0.899982738428625,-3,1.21428571428571,6,13
"S10",7,10,10,23,1,3,0,1,9,1,11.7857142857143,-1.78571428571429,2.76675125363699,0.899982738428625,1,0.214285714285714,10,12
"S10",8,6,12,23,1,3,0,2,9,-3,11.7857142857143,0.214285714285714,2.76675125363699,0.899982738428625,1,-1.78571428571429,10,10
"S10",9,8,11,23,1,3,0,2,9,-1,11.7857142857143,-0.785714285714286,2.76675125363699,0.899982738428625,-3,0.214285714285714,6,12
"S10",10,10,13,23,1,3,0,2,9,1,11.7857142857143,1.21428571428571,2.76675125363699,0.899982738428625,-1,-0.785714285714286,8,11
"S10",11,6,11,23,1,3,0,2,9,-3,11.7857142857143,-0.785714285714286,2.76675125363699,0.899982738428625,1,1.21428571428571,10,13
"S10",12,8,10,23,1,3,0,2,9,-1,11.7857142857143,-1.78571428571429,2.76675125363699,0.899982738428625,-3,-0.785714285714286,6,11
"S10",13,6,10,23,1,3,0,2,9,-3,11.7857142857143,-1.78571428571429,2.76675125363699,0.899982738428625,-1,-1.78571428571429,8,10
"S10",14,10,12,23,1,3,0,2,9,1,11.7857142857143,0.214285714285714,2.76675125363699,0.899982738428625,-3,-1.78571428571429,6,10
"S13",1,12,13,24,1,3,0,1,3.14285714285714,8.85714285714286,17.3571428571429,-4.35714285714286,-3.09039160350586,6.4714113098572,NA,NA,NA,NA
"S13",2,8,14,24,1,3,0,1,3.14285714285714,4.85714285714286,17.3571428571429,-3.35714285714286,-3.09039160350586,6.4714113098572,8.85714285714286,-4.35714285714286,12,13
"S13",3,2,17,24,1,3,0,1,3.14285714285714,-1.14285714285714,17.3571428571429,-0.357142857142858,-3.09039160350586,6.4714113098572,4.85714285714286,-3.35714285714286,8,14
"S13",4,2,17,24,1,3,0,1,3.14285714285714,-1.14285714285714,17.3571428571429,-0.357142857142858,-3.09039160350586,6.4714113098572,-1.14285714285714,-0.357142857142858,2,17
"S13",5,2,18,24,1,3,0,1,3.14285714285714,-1.14285714285714,17.3571428571429,0.642857142857142,-3.09039160350586,6.4714113098572,-1.14285714285714,-0.357142857142858,2,17
"S13",6,2,18,24,1,3,0,1,3.14285714285714,-1.14285714285714,17.3571428571429,0.642857142857142,-3.09039160350586,6.4714113098572,-1.14285714285714,0.642857142857142,2,18
"S13",7,2,16,24,1,3,0,1,3.14285714285714,-1.14285714285714,17.3571428571429,-1.35714285714286,-3.09039160350586,6.4714113098572,-1.14285714285714,0.642857142857142,2,18
"S13",8,2,17,24,1,3,0,2,3.14285714285714,-1.14285714285714,17.3571428571429,-0.357142857142858,-3.09039160350586,6.4714113098572,-1.14285714285714,-1.35714285714286,2,16
"S13",9,2,16,24,1,3,0,2,3.14285714285714,-1.14285714285714,17.3571428571429,-1.35714285714286,-3.09039160350586,6.4714113098572,-1.14285714285714,-0.357142857142858,2,17
"S13",10,2,19,24,1,3,0,2,3.14285714285714,-1.14285714285714,17.3571428571429,1.64285714285714,-3.09039160350586,6.4714113098572,-1.14285714285714,-1.35714285714286,2,16
"S13",11,2,21,24,1,3,0,2,3.14285714285714,-1.14285714285714,17.3571428571429,3.64285714285714,-3.09039160350586,6.4714113098572,-1.14285714285714,1.64285714285714,2,19
"S13",12,2,21,24,1,3,0,2,3.14285714285714,-1.14285714285714,17.3571428571429,3.64285714285714,-3.09039160350586,6.4714113098572,-1.14285714285714,3.64285714285714,2,21
"S13",13,2,18,24,1,3,0,2,3.14285714285714,-1.14285714285714,17.3571428571429,0.642857142857142,-3.09039160350586,6.4714113098572,-1.14285714285714,3.64285714285714,2,21
"S13",14,2,18,24,1,3,0,2,3.14285714285714,-1.14285714285714,17.3571428571429,0.642857142857142,-3.09039160350586,6.4714113098572,-1.14285714285714,0.642857142857142,2,18
"S15",1,10,11,22,1,3,0,1,3.78571428571429,6.21428571428571,14.2142857142857,-3.21428571428571,-2.44753446064872,3.32855416700005,NA,NA,NA,NA
"S15",2,3,17,22,1,3,0,1,3.78571428571429,-0.785714285714286,14.2142857142857,2.78571428571429,-2.44753446064872,3.32855416700005,6.21428571428571,-3.21428571428571,10,11
"S15",3,5,14,22,1,3,0,1,3.78571428571429,1.21428571428571,14.2142857142857,-0.214285714285714,-2.44753446064872,3.32855416700005,-0.785714285714286,2.78571428571429,3,17
"S15",4,2,11,22,1,3,0,1,3.78571428571429,-1.78571428571429,14.2142857142857,-3.21428571428571,-2.44753446064872,3.32855416700005,1.21428571428571,-0.214285714285714,5,14
"S15",5,2,12,22,1,3,0,1,3.78571428571429,-1.78571428571429,14.2142857142857,-2.21428571428571,-2.44753446064872,3.32855416700005,-1.78571428571429,-3.21428571428571,2,11
"S15",6,2,13,22,1,3,0,1,3.78571428571429,-1.78571428571429,14.2142857142857,-1.21428571428571,-2.44753446064872,3.32855416700005,-1.78571428571429,-2.21428571428571,2,12
"S15",7,2,14,22,1,3,0,1,3.78571428571429,-1.78571428571429,14.2142857142857,-0.214285714285714,-2.44753446064872,3.32855416700005,-1.78571428571429,-1.21428571428571,2,13
"S15",8,2,14,22,1,3,0,2,3.78571428571429,-1.78571428571429,14.2142857142857,-0.214285714285714,-2.44753446064872,3.32855416700005,-1.78571428571429,-0.214285714285714,2,14
"S15",9,4,18,22,1,3,0,2,3.78571428571429,0.214285714285714,14.2142857142857,3.78571428571429,-2.44753446064872,3.32855416700005,-1.78571428571429,-0.214285714285714,2,14
"S15",10,2,14,22,1,3,0,2,3.78571428571429,-1.78571428571429,14.2142857142857,-0.214285714285714,-2.44753446064872,3.32855416700005,0.214285714285714,3.78571428571429,4,18
"S15",11,4,16,22,1,3,0,2,3.78571428571429,0.214285714285714,14.2142857142857,1.78571428571429,-2.44753446064872,3.32855416700005,-1.78571428571429,-0.214285714285714,2,14
