市 年	微博数	微博字数	身体形象	词数	每句平均词数	字典覆盖率	数字比率	词长大于等于6的比率	词长大于等于4的比率	拉丁词比率	at用户数量	情感词数量	标签数量	url数量
江西 赣州_2024	46212	1907493	0.001524715768530727	1905929	1905929.0	0.0025357712695488655	0.008857098034606745	0.0	0.0	0.00012015138024553906	0	0	2	0
江西 鹰潭_2010	15581	424542	0.002629867375505472	424356	70726.0	0.0043689732205977995	0.003379238186805418	0.0	0.0	8.71909434531384e-05	0	0	0	0
江西 鹰潭_2011	101818	2879982	0.002491774572920539	2878270	2878270.0	0.004052086843833275	0.010344408273025116	0.0	0.0	0.00011499963519753185	0	0	4	0
江西 鹰潭_2012	113284	3078254	0.002166000905019739	3076176	3076176.0	0.003537508907162659	0.010299475712703045	0.0	0.0	0.00010825128341161234	0	0	2	0
江西 鹰潭_2013	44728	1391955	0.004267549019678302	1391431	463810.3333333333	0.006650707077821322	0.013694534619395429	0.0	0.0	0.00011858295524535532	0	0	1	0
江西 鹰潭_2014	38821	1169351	0.002152392836083518	1168467	194744.5	0.0034900429365998355	0.014593480175306619	0.0	0.0	0.0001899925286721833	0	0	0	0
江西 鹰潭_2015	28376	713914	0.003394940542966121	713120	101874.28571428571	0.005310466681624411	0.008903129908009871	0.0	0.0	0.00031130805474534443	0	0	3	0
江西 鹰潭_2016	28575	752337	0.0022615435167533814	751699	751699.0	0.0038073750264401044	0.006692838489874272	0.0	0.0	0.00016762028418289767	0	0	1	0
江西 鹰潭_2017	19710	608617	0.0026017725603448417	608047	608047.0	0.004243093050372751	0.009523934827406435	0.0	0.0	0.000133213386465191	0	0	0	0
江西 鹰潭_2018	22588	728742	0.0033900492648714555	728308	242769.33333333334	0.0053562503775875046	0.007988378543143835	0.0	0.0	0.00017163068372172212	0	0	1	0
江西 鹰潭_2019	27519	799019	0.003162182106108499	798183	798183.0	0.0051542064914938054	0.008538142255598027	0.0	0.0	0.00021799512141952408	0	0	0	0
江西 鹰潭_2020	25964	824959	0.0025609266405519277	824311	824311.0	0.0041925923589519005	0.009446677285636125	0.0	0.0	0.00012616597376475627	0	0	3	0
江西 鹰潭_2021	23347	1204575	0.006740490693107128	1204215	1204215.0	0.011043708972235024	0.028133680447428408	0.0	0.0	8.055040005314665e-05	0	0	17	0
江西 鹰潭_2022	9430	373575	0.0054413170557976	373439	373439.0	0.00891711899399902	0.015879434124448706	0.0	0.0	0.00010443472695674527	0	0	0	0
江西 鹰潭_2023	10011	240541	0.0024057972220950415	240253	240253.0	0.0040915201891339546	0.005444260841696046	0.0	0.0	0.0002039516676170537	0	0	1	0
江西 鹰潭_2024	7275	200217	0.001842736463648518	199703	9985.15	0.0031096177824068744	0.005718491960561433	0.0	0.0	0.00012017846502055552	0	0	0	0
河北 保定_2010	148535	4010488	0.0020000139704106704	4008472	400847.2	0.0032975158614055432	0.005521056402539422	0.0	0.0	0.00011500641641004352	0	0	12	0
河北 保定_2011	835019	24140004	0.0021287764683566887	24124656	24124656.0	0.003507075914367442	0.009814440462902353	0.0	0.0	8.497530493284547e-05	0	0	40	0
河北 保定_2012	738062	23872610	0.0023025063399918825	23859652	7953217.333333333	0.0037679091044580198	0.011961197087032116	0.0	0.0	9.798969406594866e-05	0	0	21	0
河北 保定_2013	290220	8936208	0.0021629822037361516	8931650	8931650.0	0.003508758180179474	0.008860624856549463	0.0	0.0	8.47547765530445e-05	0	2	4	0
河北 保定_2014	280627	8637470	0.0036623381258367605	8630006	4315003.0	0.00584124738731352	0.010982495261301094	0.0	0.0	0.00015538807273135152	0	1	15	0
河北 保定_2015	196675	5167315	0.0027140735964061922	5160877	5160877.0	0.0045168679664328365	0.008279988071794775	0.0	0.0	0.00020926675834359162	0	0	23	1
河北 保定_2016	191603	4820772	0.002345393457822797	4814544	4814544.0	0.0037752277266549024	0.007175342046931132	0.0	0.0	0.00019711108674050958	0	0	15	0
河北 保定_2017	143551	4875710	0.0025044542789815507	4871720	4871720.0	0.003921202367952181	0.012894419219495374	0.0	0.0	0.0001272651137585904	0	0	1	0
河北 保定_2018	120717	3647218	0.002215555156702569	3643782	3643782.0	0.0035474130999055375	0.008307028247024657	0.0	0.0	0.00014462994767524512	0	1	4	0
河北 保定_2019	94080	2745561	0.002268308608088988	2743013	2743013.0	0.0036540111184307183	0.008727993633278442	0.0	0.0	0.00013415904335852582	0	0	4	0
河北 保定_2020	87798	2762024	0.0019139345450329014	2759760	2759760.0	0.0031426645795286545	0.009626199379656203	0.0	0.0	0.00013950488448270863	0	0	12	0
河北 保定_2021	68975	2270601	0.0018352691661998426	2268877	2268877.0	0.002994873675390953	0.008255185274477198	0.0	0.0	0.00011459413621804972	0	2	2	0
河北 保定_2022	49067	1721542	0.0018457027389647324	1720212	1720212.0	0.003010094104680121	0.0085611540903098	0.0	0.0	0.00011800871055428052	0	0	27	0
河北 保定_2023	69263	2453462	0.0017552590465390436	2451490	272387.77777777775	0.002859893370970308	0.00877099233527365	0.0	0.0	6.200310831371941e-05	0	0	1	0
河北 保定_2024	116333	4861510	0.0014234528210302958	4857906	138797.3142857143	0.0022816415138539117	0.012914412094429164	0.0	0.0	7.904640394441556e-05	0	0	1	0
河北 唐山_2010	137934	3649711	0.0020764491896392476	3647573	3647573.0	0.0034439338157180133	0.005460068928024196	0.0	0.0	9.156773558747145e-05	0	0	7	0
河北 唐山_2011	955076	26966913	0.002277522528374317	26949459	2994384.3333333335	0.0037596302025951615	0.009594849380835437	0.0	0.0	9.417628754625464e-05	0	1	46	0
河北 唐山_2012	898076	30451334	0.0023972077450363292	30433324	30433324.0	0.00396562005517373	0.012529029034094337	0.0	0.0	6.798468678610328e-05	0	0	36	0
河北 唐山_2013	319544	10051135	0.0020909021865684768	10046381	5023190.5	0.003403514160970005	0.010548076964232194	0.0	0.0	0.00010421663283524684	0	0	42	0
河北 唐山_2014	269114	7746736	0.0025205532269981265	7739174	7739174.0	0.004145015992662783	0.010869635441715098	0.0	0.0	0.0001673305187349451	0	0	4	0
河北 唐山_2015	216393	5688412	0.002222740803079948	5682174	5682174.0	0.003652651256367721	0.009102149986959216	0.0	0.0	0.00018795622942908822	0	0	10	0
河北 唐山_2016	228762	6215014	0.0019505564851332875	6209510	1552377.5	0.0031659502923741165	0.008250248409294775	0.0	0.0	0.00011128092232720457	0	0	24	0
河北 唐山_2017	158458	4559811	0.0018181079867905664	4555835	4555835.0	0.002908577681149559	0.008852822808552109	0.0	0.0	0.0001435521699095775	0	0	1	0
河北 唐山_2018	140763	4025275	0.0018559255720137166	4021713	2010856.5	0.002976592312778162	0.008411589787734729	0.0	0.0	0.00019096340290816375	0	0	2	1
河北 唐山_2019	110366	2988402	0.0020735144780946306	2985752	2985752.0	0.0033730195943936403	0.008788070810971575	0.0	0.0	0.00013832361160605436	0	0	3	0
河北 唐山_2020	117222	3498717	0.0016605693307004514	3495789	3495789.0	0.0026963869958970634	0.010344731904585774	0.0	0.0	9.86901669408537e-05	0	0	17	0
河北 唐山_2021	79159	2694531	0.001493188557296144	2692895	2692895.0	0.0024906281158381593	0.015869909521165883	0.0	0.0	9.803575705699628e-05	0	0	9	0
河北 唐山_2022	58163	2130049	0.0014819393630807805	2128967	2128967.0	0.002375330383232807	0.015046264221098777	0.0	0.0	8.78360256406041e-05	0	0	7	0
河北 唐山_2023	66104	2404215	0.0018644549569739562	2402847	2402847.0	0.003073437468136756	0.009633572175007397	0.0	0.0	5.451866057222953e-05	0	0	5	0
河北 唐山_2024	106838	4268135	0.0016757231830957322	4265621	4265621.0	0.002753174742903788	0.009132316255944914	0.0	0.0	5.134070748432643e-05	0	0	33	0
河北 廊坊_2010	82402	2299173	0.002143260305818223	2297901	2297901.0	0.0035693443712327033	0.005470209552108642	0.0	0.0	0.00010835975962410914	0	0	9	0
河北 廊坊_2011	514163	13714814	0.00263843306797184	13700556	13700556.0	0.004180706242870727	0.008841465995978558	0.0	0.0	0.00011400997156611746	0	0	16	0
河北 廊坊_2012	471208	13815331	0.0030331060296426957	13806639	13806639.0	0.004922704214979475	0.012445172210267828	0.0	0.0	8.097553647922568e-05	0	0	25	0
河北 廊坊_2013	176571	5243739	0.002133320306976778	5240657	5240657.0	0.003449376671665404	0.01028974038942064	0.0	0.0	8.892014875234155e-05	0	0	10	0
河北 廊坊_2014	154541	4312598	0.002099152817025007	4307452	717908.6666666666	0.0033040414611700836	0.011320381515568833	0.0	0.0	0.00016715218184671588	0	0	0	0
河北 廊坊_2015	118214	2800091	0.0022642103436741456	2795235	84704.09090909091	0.003642269791269786	0.010140113443055772	0.0	0.0	0.000247206406616975	0	0	10	0
河北 廊坊_2016	125308	3097532	0.0022779102211034604	3092308	3092308.0	0.0036707210277889526	0.010576889494836867	0.0	0.0	0.00017559699745303508	0	0	10	0
河北 廊坊_2017	97711	2824585	0.002056856738616475	2820809	940269.6666666666	0.0033671191491518922	0.012001876057542358	0.0	0.0	0.00013010451966084907	0	0	2	0
河北 廊坊_2018	85365	2526612	0.0019422491895408575	2523878	2523878.0	0.003167744241203418	0.010709709423355645	0.0	0.0	0.00012401550312653783	0	0	0	0
河北 廊坊_2019	68868	1976238	0.0019963992879627407	1974054	1974054.0	0.0031731654757164696	0.00879661853221847	0.0	0.0	0.00010030120756575048	0	0	2	0
河北 廊坊_2020	60258	1876925	0.0020271672418309163	1874537	1874537.0	0.003143709620028839	0.008446352352607604	0.0	0.0	0.00010135836209154581	0	0	0	0
河北 廊坊_2021	45665	1387925	0.0016886318760851752	1385145	1385145.0	0.002760721801688632	0.007511848940002671	0.0	0.0	9.746272050940515e-05	0	0	3	0
河北 廊坊_2022	35554	1288416	0.0014406982490931528	1286876	1286876.0	0.002352207982742704	0.008533067677072228	0.0	0.0	8.392416985008657e-05	0	0	0	0
河北 廊坊_2023	41900	1687009	0.0013194451448393617	1685557	1685557.0	0.002151810944394049	0.011244354240171053	0.0	0.0	5.161498543211532e-05	0	0	0	0
河北 廊坊_2024	51277	2350309	0.0011684485684695964	2349269	146829.3125	0.0018763283387300475	0.012705228732852646	0.0	0.0	3.7458460482814016e-05	0	0	1	0
河北 张家口_2010	37323	967109	0.001848853390168073	966545	107393.88888888889	0.0030593505734342425	0.0049609692254369946	0.0	0.0	0.0003124531190994729	0	0	1	0
河北 张家口_2011	254926	7594627	0.0022959505421071215	7587707	7587707.0	0.003787705561113522	0.010719312171648168	0.0	0.0	9.159552418141607e-05	0	0	0	0
河北 张家口_2012	223896	7038561	0.0020800683453058447	7034865	1406973.0	0.003396511517989329	0.016037976563871518	0.0	0.0	5.714395372192644e-05	0	0	2	0
河北 张家口_2013	76753	2264124	0.0017376378907586125	2262842	2262842.0	0.0028583524611970256	0.009462878981387124	0.0	0.0	7.733637611463814e-05	0	0	2	0
河北 张家口_2014	79700	2648620	0.00709918075333218	2647066	2647066.0	0.01117350304072509	0.012526321595305897	0.0	0.0	7.857756474526892e-05	0	0	1	0
河北 张家口_2015	68259	1891704	0.00218905335744802	1889858	629952.6666666666	0.0036510679638364365	0.006707911388051377	0.0	0.0	0.000111648600053549	0	0	3	0
河北 张家口_2016	59446	1730911	0.002063569981850529	1729527	192169.66666666666	0.0032910732240664644	0.00625431114981148	0.0	0.0	8.325975830385995e-05	0	0	4	0
河北 张家口_2017	36876	1306149	0.0017550485415324462	1305377	261075.4	0.0028551138866396452	0.00620433790391588	0.0	0.0	9.192746616494698e-05	0	0	0	0
河北 张家口_2018	34947	1274901	0.0022793341676507167	1274495	1274495.0	0.0037246124935758867	0.005874483619002036	0.0	0.0	6.0416086371464775e-05	0	0	1	0
河北 张家口_2019	28122	1026310	0.002497134435893237	1025976	1025976.0	0.0040575997879092685	0.007278922703844924	0.0	0.0	6.043026347594876e-05	0	0	2	0
河北 张家口_2020	22153	774222	0.002552372090618902	773790	386895.0	0.004312539577921658	0.01007120795047752	0.0	0.0	5.2985952260949356e-05	0	0	0	0
河北 张家口_2021	20475	779718	0.0023860470128230786	779532	779532.0	0.004066542489596322	0.010003437960212025	0.0	0.0	6.285822775716712e-05	0	0	0	0
河北 张家口_2022	16323	614102	0.0022039348299891515	613902	613902.0	0.0038621799570615505	0.010426745636925763	0.0	0.0	8.959084674752648e-05	0	0	0	0
河北 张家口_2023	24311	1200815	0.0019931883433881204	1200589	1200589.0	0.003385005193284296	0.013284312949727175	0.0	0.0	3.165113123641813e-05	0	0	1	0
河北 张家口_2024	41783	1365616	0.0018144138915513971	1364628	1364628.0	0.003063105842764475	0.011990080813232617	0.0	0.0	8.28064498163602e-05	0	0	0	0
河北 承德_2010	40287	1049126	0.001993137503600045	1048598	262149.5	0.0033330218062594054	0.004907505068672647	0.0	0.0	0.00010108735664191616	0	0	0	0
河北 承德_2011	262313	7373007	0.001989517981591937	7368619	7368619.0	0.003270897843951492	0.008483000681674544	0.0	0.0	8.18335158867625e-05	0	0	5	0
河北 承德_2012	265832	8565555	0.002914888276049288	8560877	2140219.25	0.004787944038910967	0.014495243886812064	0.0	0.0	7.604361095247602e-05	0	0	6	0
河北 承德_2013	89174	2461817	0.002006682981889452	2460279	1230139.5	0.0032593864354408587	0.007915362444665829	0.0	0.0	0.00010974365102494474	0	0	5	0
河北 承德_2014	83797	2230296	0.0024213064193568078	2228136	557034.0	0.003934679032159617	0.008012078257341562	0.0	0.0	0.00017368778207434377	0	0	1	0
河北 承德_2015	58237	1412230	0.0029312080774848617	1410340	352585.0	0.004737864628387481	0.007427996086050172	0.0	0.0	0.0002176780067217834	0	0	0	0
河北 承德_2016	56934	1342051	0.002605785410735806	1340095	1340095.0	0.004246713852376138	0.006173442927553644	0.0	0.0	0.00021864121573470538	0	0	12	0
河北 承德_2017	39565	1081367	0.0023517477993434356	1080473	1080473.0	0.0037964854281411936	0.0062065410241625655	0.0	0.0	0.00013420048441747272	0	0	0	0
河北 承德_2018	33009	981064	0.002548985607768337	980390	980390.0	0.00418812921388427	0.006191413621109966	0.0	0.0	0.0002244004936810861	0	0	0	0
河北 承德_2019	29399	902847	0.002406118701117055	902283	902283.0	0.003966604712712087	0.005952677818378491	0.0	0.0	9.531377627640108e-05	0	0	3	0
河北 承德_2020	31971	956392	0.001999204921119806	955880	955880.0	0.0032525003138469265	0.008837929447210947	0.0	0.0	9.520023433903838e-05	0	0	20	0
河北 承德_2021	20680	749590	0.002015122762346297	749334	749334.0	0.0032455487139246317	0.008588960330106468	0.0	0.0	9.074725022486634e-05	0	0	8	0
河北 承德_2022	15037	489919	0.0019030777995356653	489733	489733.0	0.0031302771101804454	0.009639946664815317	0.0	0.0	3.6754721450259635e-05	0	0	0	0
河北 承德_2023	16262	487099	0.002140126969912937	486887	486887.0	0.0035408626642321524	0.006919470020764572	0.0	0.0	8.01007215226531e-05	0	0	1	0
河北 承德_2024	28866	820613	0.002124201138191356	820073	410036.5	0.0035057854605626574	0.006811588724418436	0.0	0.0	7.560302558430774e-05	0	0	0	0
河北 沧州_2010	62475	1660153	0.0028748121485980696	1658891	1658891.0	0.004383048675289696	0.004807428577284463	0.0	0.0	8.740779231426296e-05	0	0	75	0
河北 沧州_2011	405108	12450087	0.002022020774846721	12440525	3110131.25	0.0033273515386207575	0.010006973178382745	0.0	0.0	8.74561162008838e-05	0	0	250	1
河北 沧州_2012	348057	11492618	0.002401241709387424	11487390	11487390.0	0.003848306708486436	0.01349645132619333	0.0	0.0	5.7454304241433434e-05	0	0	422	0
河北 沧州_2013	119481	3703265	0.002033507074319051	3701487	3701487.0	0.0033251501356076625	0.01039203973970461	0.0	0.0	7.83468913979706e-05	0	0	56	0
河北 沧州_2014	112536	3231832	0.0020849696360036966	3228824	358758.22222222225	0.003351065279494949	0.010175841111190947	0.0	0.0	0.00014804151604423159	0	0	1	0
河北 沧州_2015	80047	2280497	0.0022045683115473813	2277997	2277997.0	0.0035439028234014354	0.00839246056952665	0.0	0.0	0.00015057087432511984	0	0	2	0
河北 沧州_2016	93754	2716810	0.0019676931386050267	2714346	2714346.0	0.003194876408534505	0.007763564409253647	0.0	0.0	0.00010610290655649648	0	0	5	0
河北 沧州_2017	57129	1957923	0.0022239839623716838	1956399	1956399.0	0.003480373891010985	0.009012476493803157	0.0	0.0	9.200577182875272e-05	0	0	1	0
河北 沧州_2018	44134	1949475	0.003523778188300646	1948193	1948193.0	0.005039028474078287	0.011477302300131454	0.0	0.0	0.0001077921951264582	0	0	1	0
河北 沧州_2019	41027	1501690	0.002985287511380617	1500358	1500358.0	0.004499592763860359	0.009852981755021134	0.0	0.0	6.798377453914333e-05	0	0	4	0
河北 沧州_2020	45822	1887161	0.002149502539911571	1886483	314413.8333333333	0.0032780576342325905	0.014724224920129151	0.0	0.0	4.770782456030614e-05	0	0	4	0
河北 沧州_2021	22432	981887	0.00267368509002799	981417	981417.0	0.004032944202107769	0.015811831260310348	0.0	0.0	2.6492306532289538e-05	0	0	0	0
河北 沧州_2022	20294	984472	0.002068786122468887	984152	984152.0	0.0032667717994781294	0.01573334200408067	0.0	0.0	3.4547508921386126e-05	0	0	1	0
河北 沧州_2023	26796	1315589	0.0015276672012361253	1315077	1315077.0	0.002459932003981516	0.015463733302308534	0.0	0.0	2.3572764180348375e-05	0	0	0	0
河北 沧州_2024	57323	3227684	0.0016311646652053117	3227142	1075714.0	0.0025294827435545135	0.013322314295435404	0.0	0.0	1.3634355104299718e-05	0	0	5	0
河北 石家庄_2010	394350	11044890	0.002267060342487818	11038524	3679508.0	0.0037108222077516886	0.005925701660837989	0.0	0.0	0.00010073810592793022	0	0	104	0
河北 石家庄_2011	2522387	74266946	0.0023080338153246365	74222916	4366053.882352941	0.0037555517220584545	0.009777425074487776	0.0	0.0	9.526707358142598e-05	0	0	93	1
河北 石家庄_2012	2492302	80805622	0.002629592379875079	80766130	40383065.0	0.004306805340307874	0.01146879267336444	0.0	0.0	7.854777739133966e-05	0	0	83	0
河北 石家庄_2013	983059	32730699	0.0025303952020457126	32715443	10905147.666666666	0.00412380171651657	0.010742113441655063	0.0	0.0	8.824578655407478e-05	0	0	24	0
河北 石家庄_2014	814654	25183906	0.002579746468848088	25164876	25164876.0	0.004181860462972279	0.01108100035938981	0.0	0.0	0.000155852148844286	0	0	8	0
河北 石家庄_2015	598366	17254787	0.0023602146417541084	17237839	17237839.0	0.0038271618617623706	0.009546440246947428	0.0	0.0	0.00017774849852118934	0	0	31	0
河北 石家庄_2016	589559	17893041	0.0022405993697010218	17876913	3575382.6	0.0036415683177515043	0.009329183399840901	0.0	0.0	0.00015271092945409533	0	0	168	0
河北 石家庄_2017	468417	17918789	0.00217539870257812	17908901	639603.6071428572	0.0034958594053314607	0.013671804875128854	0.0	0.0	0.00011731596483782003	0	0	10	0
河北 石家庄_2018	437349	20121200	0.0021144784573182015	20113234	3352205.6666666665	0.003377278860276771	0.014188319988719864	0.0	0.0	8.52175239446824e-05	0	0	2	3
河北 石家庄_2019	345125	15873224	0.0019432996402295986	15867342	566690.7857142857	0.003111107077669341	0.015651707765547626	0.0	0.0	9.989070633254139e-05	0	0	7	0
河北 石家庄_2020	334268	16568022	0.0015228958535855716	16559898	501815.0909090909	0.0024379981084424554	0.019327413731654627	0.0	0.0	8.870827586015325e-05	0	0	16	0
河北 石家庄_2021	210403	8329113	0.00147866170303432	8323743	416187.15	0.002391592340128714	0.01465314342357759	0.0	0.0	0.00010824457218345161	0	0	9	0
河北 石家庄_2022	155494	6742629	0.001542557966482453	6739455	6739455.0	0.002462810420130411	0.014642727045436166	0.0	0.0	8.338953223962471e-05	0	0	7	0
河北 石家庄_2023	193507	7790829	0.0016486855017779525	7786203	865133.6666666666	0.002679483183266606	0.010819779551085427	0.0	0.0	6.806912175292629e-05	0	0	8	0
河北 石家庄_2024	382096	19228001	0.0016893486908406054	19221609	19221609.0	0.002715381423064011	0.013650366106188094	0.0	0.0	3.626127240440694e-05	0	0	11	0
河北 秦皇岛_2010	91975	2892595	0.001858275134701602	2891391	2891391.0	0.00310819256198833	0.005731843254682608	0.0	0.0	8.611771981029201e-05	0	0	1	0
河北 秦皇岛_2011	595075	16881569	0.0020874681084554047	16871635	16871635.0	0.003417570377737546	0.01051137011913783	0.0	0.0	0.00011071837436027984	0	0	59	0
河北 秦皇岛_2012	579905	20228367	0.002909313775554237	20219201	20219201.0	0.004739850996090301	0.014217673586607107	0.0	0.0	8.798567262870575e-05	0	0	14	1
河北 秦皇岛_2013	196639	5976870	0.0020709873949650167	5973962	2986981.0	0.003369790433886255	0.009551617502756127	0.0	0.0	0.00011583602306141218	0	0	8	0
河北 秦皇岛_2014	172842	4740241	0.0024045612557176683	4736415	4736415.0	0.0038822611616591875	0.010833510154832294	0.0	0.0	0.00018896148247144728	0	0	1	0
河北 秦皇岛_2015	126627	3379462	0.0023828287017834925	3375400	3375400.0	0.0037838478402559697	0.008720151685726136	0.0	0.0	0.0002541920957516146	0	0	13	0
河北 秦皇岛_2016	132795	3615418	0.002097339825534552	3611718	1203906.0	0.0033493755603289073	0.007829791805451035	0.0	0.0	0.00022150123570001867	0	0	12	0
河北 秦皇岛_2017	97610	2842482	0.0019302721747146317	2840014	2840014.0	0.0030760411744449145	0.008127776834902926	0.0	0.0	0.00020175956879085809	0	0	1	0
河北 秦皇岛_2018	92766	2744588	0.0017674544790220984	2742362	2742362.0	0.0028201966042411615	0.007492810941808558	0.0	0.0	0.0001808659834113804	0	0	0	0
河北 秦皇岛_2019	66590	1757751	0.0020580292475974944	1755563	877781.5	0.0033510617391685742	0.00823667393309155	0.0	0.0	0.0002603153518273055	0	0	1	0
河北 秦皇岛_2020	53043	1522131	0.0019104539646358858	1520581	1520581.0	0.0031461658405569975	0.009460857395955887	0.0	0.0	0.0001617802668848289	0	0	1	0
河北 秦皇岛_2021	44401	1340511	0.002104502470681421	1339509	267901.8	0.003410204783991746	0.008777843224644253	0.0	0.0	0.0001418430185986059	0	0	0	0
河北 秦皇岛_2022	29842	1041951	0.0014884224738349733	1041371	1041371.0	0.0024506155827270014	0.01135330252138767	0.0	0.0	8.546425817504041e-05	0	0	0	0
河北 秦皇岛_2023	36379	1202815	0.0015513264464975375	1202197	1202197.0	0.0025395172338643335	0.008110151663995169	0.0	0.0	9.149914697840704e-05	0	0	8	0
河北 秦皇岛_2024	66221	2293487	0.002180183411147164	2292009	2292009.0	0.003513947807360268	0.007733826525113994	0.0	0.0	7.722482765120032e-05	0	0	0	0
河北 衡水_2010	19477	501383	0.001969977306340453	501021	501021.0	0.0031276134134098172	0.004193437001642646	0.0	0.0	9.18125188365358e-05	0	0	0	0
河北 衡水_2011	148220	4740629	0.0022817081131597215	4738117	4738117.0	0.0037337617454360032	0.011328550983439201	0.0	0.0	0.00015174804674515213	0	0	4	1
河北 衡水_2012	136731	5416018	0.0029984711141063185	5413092	208195.84615384616	0.0049385822372869335	0.01482295146655553	0.0	0.0	4.9694333663643626e-05	0	0	0	0
河北 衡水_2013	49209	1725151	0.0019311434282841182	1724367	1724367.0	0.00322205191818215	0.011540466733589775	0.0	0.0	6.205175580372392e-05	0	0	1	1
河北 衡水_2014	47214	1885915	0.001594077352802473	1885103	471275.75	0.002560602789343606	0.00917244309727373	0.0	0.0	5.410844924653984e-05	0	0	0	0
河北 衡水_2015	33007	1274896	0.0014858852673651558	1273988	141554.22222222222	0.002307714044402302	0.006424707297086001	0.0	0.0	8.555810572784045e-05	0	0	1	0
河北 衡水_2016	29572	1335470	0.0016406411535730017	1334844	1334844.0	0.0025576022366658575	0.0057115288378267424	0.0	0.0	4.6447375123984526e-05	0	0	3	0
河北 衡水_2017	26980	1245699	0.002482358071518575	1245187	1245187.0	0.003597050081634325	0.007131458969616612	0.0	0.0	4.0957703541717025e-05	0	0	0	0
河北 衡水_2018	21244	958379	0.0016429393792945798	958039	958039.0	0.002717008389011303	0.00997141034968305	0.0	0.0	3.235776414112578e-05	0	0	1	0
河北 衡水_2019	44940	934581	0.0027000666987134535	934051	934051.0	0.004773829266282034	0.007720135196043899	0.0	0.0	3.747118733345395e-05	0	0	0	0
河北 衡水_2020	37946	1160739	0.0016899010102350608	1160423	1160423.0	0.0029075604327042813	0.010604753611398602	0.0	0.0	3.791720777681931e-05	0	0	6	0
河北 衡水_2021	17130	593932	0.0020951649521345757	593748	593748.0	0.003516643424483114	0.00987792800986277	0.0	0.0	3.200010778983677e-05	0	0	1	0
河北 衡水_2022	11419	378982	0.001958672537404838	378828	75765.6	0.0033999598762499074	0.007919161202445436	0.0	0.0	5.5434128417118056e-05	0	0	0	0
河北 衡水_2023	12041	421693	0.0014285951988742384	420693	420693.0	0.002241539554972391	0.006491669697380275	0.0	0.0	4.991763590076374e-05	0	0	1	0
河北 衡水_2024	23857	663916	0.0021779854539531037	662998	662998.0	0.0030814572592979166	0.00818102015390695	0.0	0.0	0.0002639525307768651	0	0	0	0
河北 邢台_2010	50348	1434658	0.002083475694875403	1434142	179267.75	0.0034529356228323277	0.005642398033109692	0.0	0.0	7.251722632765793e-05	0	0	0	0
河北 邢台_2011	315178	9383663	0.0018231915725475114	9379157	446626.5238095238	0.003019247891894762	0.00994630967367323	0.0	0.0	8.550875094638036e-05	0	0	9	0
河北 邢台_2012	295559	9613206	0.0031669379668532987	9609282	9609282.0	0.0052034064563824855	0.01069070509118163	0.0	0.0	6.899578969583784e-05	0	0	10	0
河北 邢台_2013	105500	3307141	0.0021198150826643174	3305477	300497.9090909091	0.003594337519214322	0.009763190002532162	0.0	0.0	9.469132594176272e-05	0	0	0	0
河北 邢台_2014	86570	2370570	0.002301060235348946	2368908	2368908.0	0.0038701376330359813	0.009130789376370884	0.0	0.0	0.00012199713961031835	0	0	0	0
河北 邢台_2015	63587	1762486	0.002045347430823306	1761070	1761070.0	0.0033655675242892104	0.009328987490559717	0.0	0.0	0.00011129597347067408	0	0	2	0
河北 邢台_2016	60434	1679709	0.0019232453514123162	1678413	839206.5	0.0031458288275889187	0.00824588465413459	0.0	0.0	9.17533408046768e-05	0	0	1	0
河北 邢台_2017	43575	1321418	0.0020592650264243313	1320374	660187.0	0.00320439511835283	0.010612144740808287	0.0	0.0	6.66477831281137e-05	0	0	1	0
河北 邢台_2018	33862	1068596	0.001994636021066353	1067864	355954.6666666667	0.0032588419499112245	0.007005573743472952	0.0	0.0	8.708974176486893e-05	0	0	0	0
河北 邢台_2019	27858	838001	0.002071708580455728	837473	837473.0	0.0032227904660806976	0.006550658946616787	0.0	0.0	8.955512595629949e-05	0	0	8	0
河北 邢台_2020	30585	955743	0.0017399187828524827	955217	955217.0	0.002653847240993408	0.010349480798603877	0.0	0.0	4.501594925550948e-05	0	0	21	0
河北 邢台_2021	21277	865655	0.0016456625120622207	865305	173061.0	0.0026476213589428006	0.008682487677755242	0.0	0.0	3.4669856293445665e-05	0	0	1	0
河北 邢台_2022	15936	589724	0.0015770353771983432	589080	294540.0	0.002524275140897671	0.008655870170435256	0.0	0.0	2.8858559109119304e-05	0	0	0	0
河北 邢台_2023	19208	917484	0.001704526865655365	916970	916970.0	0.0026522132676096272	0.012688528523288656	0.0	0.0	3.816918765063197e-05	0	0	1	0
河北 邢台_2024	22255	863097	0.0016935105279324914	862705	862705.0	0.0025872111556093915	0.01191948580337427	0.0	0.0	1.5068882178728534e-05	0	0	1	0
河北 邯郸_2010	69473	2008857	0.001945295656552225	2007921	2007921.0	0.0032351870417212628	0.005671039846687195	0.0	0.0	9.412720918801088e-05	0	0	0	0
河北 邯郸_2011	575824	16920640	0.0020254353810895817	16910932	8455466.0	0.0033215200676107027	0.009937536263524683	0.0	0.0	8.982355319032682e-05	0	0	17	0
河北 邯郸_2012	558179	19479579	0.002665887958340885	19471561	572692.9705882353	0.004382031825799688	0.013825547936295401	0.0	0.0	6.121748533669181e-05	0	0	34	0
